"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 01:00","2025","09","04","01:00","","19.3","","15.2","","77","","0.0","","22","","28","","","","101.04","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 02:00","2025","09","04","02:00","","18.5","","14.1","","76","","0.0","","22","","32","","","","101.03","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 03:00","2025","09","04","03:00","","18.0","","14.6","","81","","0.0","","22","","33","","","","101.04","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 04:00","2025","09","04","04:00","","17.4","","14.7","","84","","0.0","","22","","29","","","","101.04","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 05:00","2025","09","04","05:00","","17.3","","14.7","","84","","0.0","","23","","33","","","","101.06","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 06:00","2025","09","04","06:00","","17.0","","14.8","","87","","0.0","","23","","30","","","","101.08","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 07:00","2025","09","04","07:00","","16.9","","14.9","","88","","0.0","","23","","32","","","","101.14","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 08:00","2025","09","04","08:00","","17.1","","14.9","","87","","0.0","","23","","30","","","","101.15","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 09:00","2025","09","04","09:00","","17.3","","15.2","","87","","0.0","","24","","26","","","","101.21","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 10:00","2025","09","04","10:00","","17.6","","14.9","","84","","0.0","","23","","23","","","","101.23","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 11:00","2025","09","04","11:00","","18.2","","15.4","","84","","0.0","","23","","18","","","","101.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 12:00","2025","09","04","12:00","","19.2","","15.7","","81","","0.0","","24","","17","","","","101.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 13:00","2025","09","04","13:00","","19.7","","15.5","","77","","0.0","","24","","11","","","","101.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 14:00","2025","09","04","14:00","","20.8","","15.9","","73","","0.0","","26","","8","","","","101.21","","25","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 15:00","2025","09","04","15:00","","21.8","","16.6","","72","","0.0","","5","","3","","","","101.20","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 16:00","2025","09","04","16:00","","22.3","","17.5","","75","","0.0","","11","","12","","","","101.17","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 17:00","2025","09","04","17:00","","22.1","","17.3","","74","","0.0","","13","","11","","","","101.15","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 18:00","2025","09","04","18:00","","21.1","","18.3","","84","","0.0","","12","","12","","","","101.16","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 19:00","2025","09","04","19:00","","20.3","","17.7","","85","","0.0","","14","","11","","","","101.17","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 20:00","2025","09","04","20:00","","19.5","","16.5","","83","","0.0","","16","","9","","","","101.21","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 21:00","2025","09","04","21:00","","19.6","","16.1","","80","","0.0","","16","","11","","","","101.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 22:00","2025","09","04","22:00","","19.3","","14.7","","75","","0.0","","15","","11","","","","101.29","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-04 23:00","2025","09","04","23:00","","18.9","","13.8","","72","","0.0","","16","","14","","","","101.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 00:00","2025","09","05","00:00","","18.3","","14.0","","76","","0.0","","18","","17","","","","101.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 01:00","2025","09","05","01:00","","18.6","","12.6","","68","","0.0","","19","","19","","","","101.37","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 02:00","2025","09","05","02:00","","17.9","","12.6","","71","","0.0","","21","","18","","","","101.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 03:00","2025","09","05","03:00","","17.0","","11.3","","69","","0.0","","20","","18","","","","101.40","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 04:00","2025","09","05","04:00","","17.3","","13.2","","77","","0.0","","21","","21","","","","101.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 05:00","2025","09","05","05:00","","17.2","","13.6","","80","","0.0","","21","","24","","","","101.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 06:00","2025","09","05","06:00","","17.5","","13.9","","79","","0.0","","21","","24","","","","101.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 07:00","2025","09","05","07:00","","17.8","","13.1","","74","","0.0","","21","","22","","","","101.60","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 08:00","2025","09","05","08:00","","18.6","","13.0","","70","","0.0","","20","","16","","","","101.59","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 09:00","2025","09","05","09:00","","20.0","","14.2","","69","","0.0","","21","","15","","","","101.61","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 10:00","2025","09","05","10:00","","22.5","","14.4","","60","","0.0","","19","","15","","","","101.60","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 11:00","2025","09","05","11:00","","22.1","","15.4","","66","","0.0","","13","","20","","","","101.58","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 12:00","2025","09","05","12:00","","23.9","","15.5","","59","","0.0","","18","","17","","","","101.56","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 13:00","2025","09","05","13:00","","23.2","","17.1","","68","","0.0","","13","","21","","","","101.50","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 14:00","2025","09","05","14:00","","22.8","","17.7","","73","","0.0","","14","","21","","","","101.48","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 15:00","2025","09","05","15:00","","22.9","","18.0","","74","","0.0","","14","","19","","","","101.45","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 16:00","2025","09","05","16:00","","21.9","","18.2","","79","","0.0","","14","","20","","","","101.40","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 17:00","2025","09","05","17:00","","25.2","","15.4","","55","","0.0","","17","","19","","","","101.38","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 18:00","2025","09","05","18:00","","22.0","","18.2","","79","","0.0","","15","","18","","","","101.37","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 19:00","2025","09","05","19:00","","21.4","","18.4","","83","","0.0","","16","","15","","","","101.40","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 20:00","2025","09","05","20:00","","21.0","","18.7","","87","","0.0","","15","","12","","","","101.42","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 21:00","2025","09","05","21:00","","21.0","","18.5","","85","","0.0","","15","","12","","","","101.43","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 22:00","2025","09","05","22:00","","20.5","","18.0","","85","","0.0","","16","","13","","","","101.45","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-05 23:00","2025","09","05","23:00","","19.8","","17.3","","86","","0.0","","16","","9","","","","101.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 00:00","2025","09","06","00:00","","19.9","","16.3","","80","","0.0","","17","","16","","","","101.40","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 01:00","2025","09","06","01:00","","19.1","","16.3","","84","","0.0","","18","","19","","","","101.40","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 02:00","2025","09","06","02:00","","19.0","","17.0","","88","","0.0","","17","","20","","","","101.34","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 03:00","2025","09","06","03:00","","18.9","","16.6","","86","","0.0","","18","","21","","","","101.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 04:00","2025","09","06","04:00","","18.5","","16.1","","86","","0.0","","19","","25","","","","101.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 05:00","2025","09","06","05:00","","18.7","","16.2","","85","","0.0","","20","","23","","","","101.37","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 06:00","2025","09","06","06:00","","19.0","","16.3","","85","","0.0","","19","","22","","","","101.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 07:00","2025","09","06","07:00","","19.2","","16.8","","86","","0.0","","19","","20","","","","101.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 08:00","2025","09","06","08:00","","20.5","","17.1","","81","","0.0","","20","","25","","","","101.42","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 09:00","2025","09","06","09:00","","20.9","","17.3","","80","","0.0","","20","","26","","","","101.46","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 10:00","2025","09","06","10:00","","21.9","","17.5","","76","","0.0","","21","","31","","","","101.42","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 11:00","2025","09","06","11:00","","22.1","","17.7","","76","","0.0","","22","","31","","","","101.42","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 12:00","2025","09","06","12:00","","21.9","","17.8","","78","","0.0","","23","","36","","","","101.41","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 13:00","2025","09","06","13:00","","22.9","","18.3","","75","","0.0","","22","","21","","","","101.35","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 14:00","2025","09","06","14:00","","25.8","","18.4","","64","","0.0","","22","","17","","","","101.29","","32","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 15:00","2025","09","06","15:00","","26.4","","18.7","","63","","0.0","","21","","27","","","","101.26","","33","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 16:00","2025","09","06","16:00","","26.3","","18.9","","64","","0.0","","19","","27","","","","101.24","","33","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 17:00","2025","09","06","17:00","","26.1","","18.7","","64","","0.0","","18","","20","","","","101.19","","33","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 18:00","2025","09","06","18:00","","24.8","","18.7","","69","","0.0","","17","","15","","","","101.18","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 19:00","2025","09","06","19:00","","23.7","","18.7","","74","","0.0","","19","","18","","","","101.22","","30","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 20:00","2025","09","06","20:00","","23.7","","17.8","","70","","0.0","","19","","20","","","","101.24","","30","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 21:00","2025","09","06","21:00","","21.9","","17.9","","78","","0.0","","24","","26","","","","101.22","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 22:00","2025","09","06","22:00","","20.8","","18.6","","87","","0.0","","22","","19","","","","101.22","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-06 23:00","2025","09","06","23:00","","22.2","","17.7","","75","","0.0","","19","","20","","","","101.18","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 00:00","2025","09","07","00:00","","19.1","","16.7","","86","","0.0","","29","","28","","","","101.19","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 01:00","2025","09","07","01:00","","16.7","","15.5","","93","","0.6","","34","","33","","","","101.25","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 02:00","2025","09","07","02:00","","15.7","","14.7","","94","","2.7","","34","","32","","","","101.27","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 03:00","2025","09","07","03:00","","15.7","","14.7","","94","","0.6","","33","","29","","","","101.30","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 04:00","2025","09","07","04:00","","15.7","","13.8","","89","","0.0","","36","","19","","","","101.29","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 05:00","2025","09","07","05:00","","16.1","","12.2","","77","","0.0","","34","","16","","","","101.34","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 06:00","2025","09","07","06:00","","16.2","","13.0","","82","","0.0","","33","","14","","","","101.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 07:00","2025","09","07","07:00","","16.3","","12.9","","80","","0.0","","31","","14","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 08:00","2025","09","07","08:00","","16.3","","12.6","","79","","0.0","","31","","19","","","","101.46","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 09:00","2025","09","07","09:00","","16.2","","12.5","","79","","0.0","","30","","13","","","","101.49","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 10:00","2025","09","07","10:00","","16.6","","12.7","","78","","0.0","","30","","13","","","","101.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 11:00","2025","09","07","11:00","","16.3","","12.9","","80","","0.0","","29","","11","","","","101.55","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 12:00","2025","09","07","12:00","","16.6","","12.9","","79","","0.2","","27","","6","","","","101.54","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-09-07 13:00","2025","09","07","13:00","","16.5","","13.8","","84","","0.3","","28","","4","","","","101.47","","","","","","NA"
