"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 07:00","2025","11","06","07:00","","6.2","","2.4","","76","","0.2","","36","","17","","","","99.27","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 08:00","2025","11","06","08:00","","6.0","","2.7","","79","","0.2","","2","","34","","","","99.30","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 09:00","2025","11","06","09:00","","6.5","","1.3","","70","","0.0","","1","","36","","","","99.23","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 10:00","2025","11","06","10:00","","6.3","","2.8","","78","","0.3","","3","","34","","","","99.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 11:00","2025","11","06","11:00","","6.2","","2.3","","76","","0.4","","2","","30","","","","99.23","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 12:00","2025","11","06","12:00","","6.9","","3.1","","77","","0.0","","36","","44","","","","99.25","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 13:00","2025","11","06","13:00","","6.7","","3.0","","77","","0.0","","35","","41","","","","99.29","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 14:00","2025","11","06","14:00","","7.0","","2.5","","73","","0.0","","33","","39","","","","99.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 15:00","2025","11","06","15:00","","6.7","","1.8","","71","","0.0","","32","","45","","","","99.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 16:00","2025","11","06","16:00","","5.0","","3.0","","87","","0.0","","33","","53","","","","99.62","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 17:00","2025","11","06","17:00","","7.1","","1.7","","69","","0.0","","31","","42","","","","99.65","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 18:00","2025","11","06","18:00","","6.3","","2.1","","74","","0.0","","30","","59","","","","99.77","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 19:00","2025","11","06","19:00","","6.3","","1.1","","69","","0.0","","30","","55","","","","99.89","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 20:00","2025","11","06","20:00","","6.2","","0.1","","65","","0.0","","30","","60","","","","99.93","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 21:00","2025","11","06","21:00","","5.8","","0.4","","68","","0.0","","29","","55","","","","100.04","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 22:00","2025","11","06","22:00","","6.1","","1.2","","71","","0.0","","29","","57","","","","100.08","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-06 23:00","2025","11","06","23:00","","6.0","","0.4","","67","","0.0","","30","","55","","","","100.15","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 00:00","2025","11","07","00:00","","5.6","","0.3","","68","","0.0","","29","","59","","","","100.21","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 01:00","2025","11","07","01:00","","5.4","","0.5","","70","","0.0","","29","","58","","","","100.24","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 02:00","2025","11","07","02:00","","5.0","","-1.1","","64","","0.0","","28","","63","","","","100.32","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 03:00","2025","11","07","03:00","","4.7","","-1.8","","63","","0.0","","28","","59","","","","100.37","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 04:00","2025","11","07","04:00","","4.1","","-2.9","","60","","0.0","","29","","57","","","","100.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 05:00","2025","11","07","05:00","","3.5","","-3.2","","61","","0.0","","28","","57","","","","100.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 06:00","2025","11","07","06:00","","3.4","","-2.5","","65","","0.0","","28","","58","","","","100.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 07:00","2025","11","07","07:00","","3.0","","-2.8","","66","","0.0","","28","","56","","","","100.64","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 08:00","2025","11","07","08:00","","2.4","","-3.5","","65","","0.0","","28","","56","","","","100.72","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 09:00","2025","11","07","09:00","","2.5","","-3.3","","66","","0.0","","28","","56","","","","100.77","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 10:00","2025","11","07","10:00","","2.1","","-4.0","","64","","0.0","","29","","54","","","","100.80","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 11:00","2025","11","07","11:00","","1.9","","-5.4","","58","","0.0","","29","","51","","","","100.80","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 12:00","2025","11","07","12:00","","2.3","","-5.5","","56","","0.0","","29","","43","","","","100.81","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-11-07 13:00","2025","11","07","13:00","","2.8","","-5.7","","53","","0.0","","27","","43","","","","100.80","","","","","","NA"
