"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 14:00","2025","10","02","14:00","","11.9","","3.6","","57","","0.0","","30","","17","","","","102.75","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 15:00","2025","10","02","15:00","","12.1","","4.1","","58","","0.0","","29","","15","","","","102.71","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 16:00","2025","10","02","16:00","","12.6","","2.5","","50","","0.0","","24","","9","","","","102.67","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 17:00","2025","10","02","17:00","","12.1","","0.7","","45","","0.0","","22","","10","","","","102.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 18:00","2025","10","02","18:00","","8.4","","0.7","","58","","0.0","","20","","12","","","","102.59","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 19:00","2025","10","02","19:00","","8.6","","0.9","","59","","0.0","","20","","15","","","","102.56","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 20:00","2025","10","02","20:00","","9.1","","2.3","","62","","0.0","","21","","15","","","","102.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 21:00","2025","10","02","21:00","","9.9","","3.5","","65","","0.0","","21","","18","","","","102.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 22:00","2025","10","02","22:00","","11.6","","5.1","","65","","0.0","","21","","26","","","","102.46","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-02 23:00","2025","10","02","23:00","","13.8","","6.4","","61","","0.0","","26","","34","","","","102.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 00:00","2025","10","03","00:00","","13.6","","5.9","","60","","0.0","","26","","34","","","","102.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 01:00","2025","10","03","01:00","","13.6","","6.0","","60","","0.0","","26","","36","","","","102.32","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 02:00","2025","10","03","02:00","","13.5","","6.9","","64","","0.0","","26","","38","","","","102.25","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 03:00","2025","10","03","03:00","","12.9","","6.4","","64","","0.0","","24","","39","","","","102.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 04:00","2025","10","03","04:00","","12.8","","7.0","","68","","0.0","","24","","38","","","","102.11","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 05:00","2025","10","03","05:00","","12.7","","7.4","","70","","0.0","","24","","36","","","","102.10","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 06:00","2025","10","03","06:00","","12.4","","7.7","","73","","0.0","","24","","35","","","","102.09","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 07:00","2025","10","03","07:00","","12.3","","7.5","","73","","0.0","","23","","36","","","","102.05","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 08:00","2025","10","03","08:00","","12.0","","7.3","","73","","0.0","","23","","40","","","","102.00","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 09:00","2025","10","03","09:00","","12.2","","7.6","","74","","0.0","","24","","38","","","","101.96","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 10:00","2025","10","03","10:00","","13.0","","8.5","","74","","0.0","","24","","34","","","","101.91","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 11:00","2025","10","03","11:00","","13.7","","7.4","","66","","0.0","","23","","36","","","","101.83","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 12:00","2025","10","03","12:00","","14.7","","8.4","","66","","0.0","","23","","32","","","","101.76","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 13:00","2025","10","03","13:00","","15.3","","8.5","","64","","0.0","","24","","33","","","","101.66","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 14:00","2025","10","03","14:00","","16.7","","8.2","","57","","0.0","","23","","33","","","","101.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 15:00","2025","10","03","15:00","","17.4","","8.7","","57","","0.0","","23","","29","","","","101.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 16:00","2025","10","03","16:00","","17.5","","8.8","","57","","0.0","","23","","31","","","","101.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 17:00","2025","10","03","17:00","","17.2","","9.5","","61","","0.0","","23","","31","","","","101.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 18:00","2025","10","03","18:00","","16.6","","9.9","","64","","0.0","","23","","29","","","","101.37","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 19:00","2025","10","03","19:00","","16.9","","9.7","","62","","0.0","","23","","34","","","","101.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 20:00","2025","10","03","20:00","","16.6","","10.2","","66","","0.0","","23","","38","","","","101.33","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 21:00","2025","10","03","21:00","","15.9","","11.1","","73","","0.0","","24","","28","","","","101.35","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 22:00","2025","10","03","22:00","","15.6","","11.4","","76","","0.0","","24","","27","","","","101.34","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-03 23:00","2025","10","03","23:00","","15.5","","11.3","","76","","0.0","","24","","28","","","","101.30","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 00:00","2025","10","04","00:00","","15.8","","9.7","","67","","0.0","","25","","31","","","","101.28","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 01:00","2025","10","04","01:00","","15.6","","10.1","","70","","0.0","","26","","28","","","","101.28","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 02:00","2025","10","04","02:00","","15.5","","9.9","","69","","0.0","","26","","28","","","","101.26","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 03:00","2025","10","04","03:00","","15.4","","9.9","","70","","0.0","","27","","28","","","","101.28","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 04:00","2025","10","04","04:00","","15.1","","10.3","","73","","0.0","","28","","25","","","","101.33","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 05:00","2025","10","04","05:00","","14.7","","11.3","","80","","0.0","","29","","23","","","","101.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 06:00","2025","10","04","06:00","","14.2","","11.5","","84","","0.0","","33","","21","","","","101.39","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 07:00","2025","10","04","07:00","","14.1","","11.5","","85","","0.0","","34","","15","","","","101.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 08:00","2025","10","04","08:00","","14.6","","11.8","","84","","0.0","","33","","17","","","","101.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 09:00","2025","10","04","09:00","","14.8","","11.8","","82","","0.0","","35","","18","","","","101.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 10:00","2025","10","04","10:00","","15.1","","11.9","","81","","0.0","","36","","18","","","","101.62","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 11:00","2025","10","04","11:00","","14.5","","11.6","","83","","0.0","","36","","18","","","","101.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 12:00","2025","10","04","12:00","","15.1","","12.0","","82","","0.0","","1","","18","","","","101.64","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 13:00","2025","10","04","13:00","","14.2","","10.6","","79","","0.0","","36","","29","","","","101.67","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 14:00","2025","10","04","14:00","","13.6","","10.4","","81","","0.0","","1","","22","","","","101.70","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 15:00","2025","10","04","15:00","","13.6","","10.3","","80","","0.0","","2","","25","","","","101.81","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 16:00","2025","10","04","16:00","","13.6","","9.9","","78","","0.0","","3","","25","","","","101.87","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 17:00","2025","10","04","17:00","","13.3","","9.5","","78","","0.0","","3","","26","","","","101.90","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 18:00","2025","10","04","18:00","","13.0","","8.1","","72","","0.0","","4","","25","","","","101.99","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 19:00","2025","10","04","19:00","","12.8","","8.2","","73","","0.0","","5","","24","","","","102.02","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 20:00","2025","10","04","20:00","","13.0","","8.6","","75","","0.0","","4","","20","","","","102.13","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 21:00","2025","10","04","21:00","","12.8","","9.0","","78","","0.0","","4","","22","","","","102.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 22:00","2025","10","04","22:00","","12.6","","8.7","","77","","0.0","","5","","19","","","","102.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-04 23:00","2025","10","04","23:00","","12.5","","8.9","","79","","0.0","","5","","16","","","","102.23","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 00:00","2025","10","05","00:00","","12.4","","8.5","","77","","0.0","","6","","14","","","","102.27","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 01:00","2025","10","05","01:00","","12.4","","7.7","","73","","0.0","","7","","7","","","","102.35","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 02:00","2025","10","05","02:00","","12.3","","7.3","","72","","0.0","","8","","7","","","","102.35","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 03:00","2025","10","05","03:00","","12.2","","6.3","","67","","0.0","","9","","6","","","","102.33","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 04:00","2025","10","05","04:00","","10.3","","4.6","","68","","0.0","","","","0","","","","102.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 05:00","2025","10","05","05:00","","10.3","","7.0","","80","","0.0","","","","0","","","","102.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 06:00","2025","10","05","06:00","","11.1","","5.2","","67","","0.0","","16","","7","","","","102.43","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 07:00","2025","10","05","07:00","","10.4","","5.9","","74","","0.0","","19","","5","","","","102.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 08:00","2025","10","05","08:00","","14.2","","7.4","","64","","0.0","","17","","6","","","","102.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 09:00","2025","10","05","09:00","","12.9","","8.7","","76","","0.0","","17","","7","","","","102.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 10:00","2025","10","05","10:00","","11.9","","10.2","","89","","1.3","","20","","10","","","","102.54","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 11:00","2025","10","05","11:00","","12.6","","11.2","","92","","0.7","","19","","8","","","","102.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 12:00","2025","10","05","12:00","","13.6","","11.9","","90","","0.0","","18","","16","","","","102.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 13:00","2025","10","05","13:00","","14.4","","10.2","","76","","0.0","","18","","17","","","","102.20","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 14:00","2025","10","05","14:00","","14.5","","10.2","","75","","0.0","","18","","14","","","","102.14","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 15:00","2025","10","05","15:00","","14.2","","10.4","","78","","0.0","","17","","13","","","","102.03","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 16:00","2025","10","05","16:00","","15.1","","11.1","","77","","0.0","","16","","16","","","","101.98","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 17:00","2025","10","05","17:00","","14.9","","11.6","","80","","0.0","","17","","10","","","","102.00","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 18:00","2025","10","05","18:00","","14.7","","12.4","","86","","0.0","","15","","16","","","","101.97","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 19:00","2025","10","05","19:00","","14.9","","12.5","","85","","0.0","","15","","17","","","","101.92","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 20:00","2025","10","05","20:00","","15.1","","12.1","","83","","0.0","","16","","16","","","","101.88","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 21:00","2025","10","05","21:00","","14.8","","11.9","","83","","0.0","","16","","12","","","","101.84","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 22:00","2025","10","05","22:00","","14.9","","11.5","","80","","0.0","","18","","14","","","","101.81","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-05 23:00","2025","10","05","23:00","","14.8","","11.6","","81","","0.0","","17","","11","","","","101.79","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 00:00","2025","10","06","00:00","","16.3","","12.0","","76","","0.0","","20","","18","","","","101.75","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 01:00","2025","10","06","01:00","","16.4","","12.8","","79","","0.0","","22","","29","","","","101.72","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 02:00","2025","10","06","02:00","","16.4","","13.0","","80","","0.0","","23","","32","","","","101.68","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 03:00","2025","10","06","03:00","","16.4","","13.1","","80","","0.0","","23","","33","","","","101.70","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 04:00","2025","10","06","04:00","","15.8","","13.3","","85","","0.0","","24","","30","","","","101.71","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 05:00","2025","10","06","05:00","","15.6","","13.4","","87","","0.0","","23","","28","","","","101.72","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 06:00","2025","10","06","06:00","","15.6","","13.4","","87","","0.0","","23","","28","","","","101.75","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 07:00","2025","10","06","07:00","","15.7","","13.4","","87","","0.0","","23","","29","","","","101.78","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 08:00","2025","10","06","08:00","","16.2","","13.5","","84","","0.0","","23","","28","","","","101.81","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 09:00","2025","10","06","09:00","","16.7","","13.5","","81","","0.0","","23","","28","","","","101.82","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 10:00","2025","10","06","10:00","","17.5","","13.5","","77","","0.0","","22","","27","","","","101.79","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 11:00","2025","10","06","11:00","","18.6","","13.6","","73","","0.0","","22","","25","","","","101.76","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 12:00","2025","10","06","12:00","","20.1","","13.6","","66","","0.0","","22","","24","","","","101.72","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 13:00","2025","10","06","13:00","","21.1","","14.0","","64","","0.0","","22","","24","","","","101.66","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 14:00","2025","10","06","14:00","","23.6","","14.6","","57","","0.0","","22","","19","","","","101.60","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 15:00","2025","10","06","15:00","","23.2","","14.3","","57","","0.0","","22","","20","","","","101.55","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 16:00","2025","10","06","16:00","","24.5","","13.4","","50","","0.0","","22","","20","","","","101.52","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 17:00","2025","10","06","17:00","","21.6","","12.8","","58","","0.0","","22","","23","","","","101.49","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 18:00","2025","10","06","18:00","","20.5","","13.1","","63","","0.0","","22","","15","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 19:00","2025","10","06","19:00","","18.0","","13.4","","74","","0.0","","23","","11","","","","101.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 20:00","2025","10","06","20:00","","19.7","","12.5","","63","","0.0","","22","","14","","","","101.52","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 21:00","2025","10","06","21:00","","21.0","","13.9","","64","","0.0","","22","","24","","","","101.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 22:00","2025","10","06","22:00","","20.6","","13.9","","65","","0.0","","22","","27","","","","101.52","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-06 23:00","2025","10","06","23:00","","19.9","","13.9","","69","","0.0","","22","","25","","","","101.52","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 00:00","2025","10","07","00:00","","19.9","","13.9","","68","","0.0","","22","","28","","","","101.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 01:00","2025","10","07","01:00","","18.4","","13.7","","74","","0.0","","22","","24","","","","101.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 02:00","2025","10","07","02:00","","17.9","","13.3","","75","","0.0","","22","","26","","","","101.49","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 03:00","2025","10","07","03:00","","17.2","","12.9","","76","","0.0","","22","","28","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 04:00","2025","10","07","04:00","","16.7","","12.9","","79","","0.0","","22","","26","","","","101.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 05:00","2025","10","07","05:00","","16.8","","12.4","","75","","0.0","","22","","27","","","","101.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 06:00","2025","10","07","06:00","","16.4","","12.4","","77","","0.0","","22","","28","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 07:00","2025","10","07","07:00","","16.0","","12.8","","82","","0.0","","22","","26","","","","101.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 08:00","2025","10","07","08:00","","17.1","","13.2","","78","","0.0","","22","","28","","","","101.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 09:00","2025","10","07","09:00","","17.7","","14.0","","79","","0.0","","23","","23","","","","101.54","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 10:00","2025","10","07","10:00","","18.6","","14.3","","76","","0.0","","23","","16","","","","101.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 11:00","2025","10","07","11:00","","19.3","","14.6","","74","","0.0","","23","","14","","","","101.49","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 12:00","2025","10","07","12:00","","19.9","","13.8","","68","","0.0","","23","","21","","","","101.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-10-07 13:00","2025","10","07","13:00","","24.9","","13.6","","50","","0.0","","22","","21","","","","101.35","","28","","","","NA"
