"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 10:00","2025","12","02","10:00","","-5.0","","-8.7","","75","","0.0","","24","","17","","","","102.42","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 11:00","2025","12","02","11:00","","-5.0","","-9.2","","72","","0.0","","20","","15","","","","102.42","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 12:00","2025","12","02","12:00","","-4.6","","-9.3","","70","","0.0","","21","","14","","","","102.28","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 13:00","2025","12","02","13:00","","-4.4","","-9.0","","70","","0.0","","20","","12","","","","102.22","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 14:00","2025","12","02","14:00","","-4.4","","-9.0","","70","","0.0","","20","","15","","","","102.15","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 15:00","2025","12","02","15:00","","-4.5","","-9.0","","71","","0.0","","18","","5","","","","102.11","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 16:00","2025","12","02","16:00","","-4.3","","-8.4","","73","","0.0","","19","","7","","","","102.11","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 17:00","2025","12","02","17:00","","-4.3","","-7.3","","80","","0.0","","20","","5","","","","102.01","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 18:00","2025","12","02","18:00","","-3.5","","-4.9","","90","","0.2","","15","","8","","","","101.89","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 19:00","2025","12","02","19:00","","-3.2","","-4.2","","93","","0.2","","18","","6","","","","101.85","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 20:00","2025","12","02","20:00","","-1.4","","-2.1","","95","","0.4","","13","","9","","","","101.78","","","","-5","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 21:00","2025","12","02","21:00","","-1.0","","-2.2","","92","","0.0","","15","","11","","","","101.63","","","","-5","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 22:00","2025","12","02","22:00","","-0.2","","-1.9","","89","","0.0","","11","","18","","","","101.55","","","","-5","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-02 23:00","2025","12","02","23:00","","0.2","","-1.0","","92","","0.2","","9","","26","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 00:00","2025","12","03","00:00","","0.3","","-0.8","","92","","0.0","","9","","27","","","","101.35","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 01:00","2025","12","03","01:00","","0.6","","-0.5","","92","","0.0","","7","","31","","","","101.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 02:00","2025","12","03","02:00","","0.7","","-0.3","","93","","0.0","","7","","38","","","","101.07","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 03:00","2025","12","03","03:00","","0.4","","-0.3","","95","","0.3","","5","","47","","","","100.86","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 04:00","2025","12","03","04:00","","0.5","","-0.2","","95","","0.2","","5","","51","","","","100.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 05:00","2025","12","03","05:00","","0.6","","-0.3","","94","","0.0","","5","","54","","","","100.59","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 06:00","2025","12","03","06:00","","0.1","","-0.5","","96","","0.0","","4","","53","","","","100.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 07:00","2025","12","03","07:00","","0.4","","0.0","","97","","0.6","","4","","55","","","","100.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 08:00","2025","12","03","08:00","","0.4","","-0.1","","97","","0.3","","3","","57","","","","100.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 09:00","2025","12","03","09:00","","0.5","","0.0","","97","","0.4","","2","","57","","","","100.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 10:00","2025","12","03","10:00","","1.1","","-1.6","","83","","0.0","","2","","55","","","","100.43","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 11:00","2025","12","03","11:00","","0.7","","-1.9","","82","","0.0","","36","","51","","","","100.44","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 12:00","2025","12","03","12:00","","0.7","","-1.9","","83","","0.2","","36","","46","","","","100.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 13:00","2025","12","03","13:00","","0.9","","-2.4","","78","","0.0","","35","","44","","","","100.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 14:00","2025","12","03","14:00","","0.9","","-3.5","","72","","0.0","","35","","41","","","","100.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 15:00","2025","12","03","15:00","","1.1","","-2.7","","76","","0.0","","34","","37","","","","100.68","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 16:00","2025","12","03","16:00","","0.5","","-1.2","","88","","0.0","","33","","44","","","","100.84","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 17:00","2025","12","03","17:00","","0.2","","-1.7","","87","","0.0","","33","","42","","","","100.93","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 18:00","2025","12","03","18:00","","-0.1","","-2.9","","81","","0.0","","33","","37","","","","101.01","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 19:00","2025","12","03","19:00","","-0.3","","-3.0","","82","","0.2","","33","","31","","","","101.06","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 20:00","2025","12","03","20:00","","-0.2","","-4.2","","74","","0.0","","33","","23","","","","101.13","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 21:00","2025","12","03","21:00","","-0.3","","-4.9","","71","","0.0","","31","","20","","","","101.15","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 22:00","2025","12","03","22:00","","-0.6","","-4.6","","74","","0.0","","29","","21","","","","101.22","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-03 23:00","2025","12","03","23:00","","-0.9","","-5.3","","72","","0.0","","28","","19","","","","101.24","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 00:00","2025","12","04","00:00","","-0.9","","-4.8","","75","","0.0","","25","","20","","","","101.27","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 01:00","2025","12","04","01:00","","-1.6","","-5.6","","74","","0.0","","24","","22","","","","101.24","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 02:00","2025","12","04","02:00","","-2.4","","-6.2","","76","","0.0","","22","","18","","","","101.25","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 03:00","2025","12","04","03:00","","-3.8","","-6.8","","80","","0.0","","19","","15","","","","101.23","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 04:00","2025","12","04","04:00","","-3.9","","-6.5","","82","","0.0","","19","","14","","","","101.15","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 05:00","2025","12","04","05:00","","-3.6","","-6.0","","83","","0.0","","19","","15","","","","101.08","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 06:00","2025","12","04","06:00","","-3.2","","-5.4","","85","","0.0","","20","","19","","","","101.03","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 07:00","2025","12","04","07:00","","-3.1","","-5.3","","85","","0.0","","20","","18","","","","101.01","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 08:00","2025","12","04","08:00","","-2.4","","-4.8","","83","","0.0","","20","","22","","","","100.96","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 09:00","2025","12","04","09:00","","-1.8","","-5.1","","78","","0.0","","19","","19","","","","100.85","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 10:00","2025","12","04","10:00","","-0.8","","-4.5","","76","","0.0","","18","","17","","","","100.76","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 11:00","2025","12","04","11:00","","0.1","","-3.0","","80","","0.0","","17","","15","","","","100.64","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 12:00","2025","12","04","12:00","","0.0","","-0.6","","95","","0.2","","17","","13","","","","100.46","","","","-4","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 13:00","2025","12","04","13:00","","0.5","","-0.1","","96","","0.6","","19","","18","","","","100.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 14:00","2025","12","04","14:00","","0.6","","-0.2","","95","","0.0","","22","","28","","","","100.17","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 15:00","2025","12","04","15:00","","0.7","","0.1","","95","","0.7","","23","","29","","","","100.09","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 16:00","2025","12","04","16:00","","0.4","","-0.4","","95","","0.3","","26","","34","","","","100.00","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 17:00","2025","12","04","17:00","","0.5","","-0.8","","91","","0.0","","26","","37","","","","99.95","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 18:00","2025","12","04","18:00","","0.2","","-1.0","","92","","0.3","","27","","41","","","","99.93","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 19:00","2025","12","04","19:00","","-2.7","","-5.1","","84","","0.0","","30","","65","","","","100.01","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 20:00","2025","12","04","20:00","","-3.3","","-8.4","","68","","0.3","","30","","59","","","","100.11","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 21:00","2025","12","04","21:00","","-4.2","","-9.8","","65","","0.2","","30","","63","","","","100.04","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 22:00","2025","12","04","22:00","","-5.6","","-10.6","","68","","0.0","","30","","60","","","","100.23","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-04 23:00","2025","12","04","23:00","","-6.7","","-10.1","","77","","0.0","","30","","60","","","","100.31","","","","-18","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 00:00","2025","12","05","00:00","","-8.0","","-11.1","","78","","0.0","","29","","61","","","","100.34","","","","-20","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 01:00","2025","12","05","01:00","","-8.5","","-11.3","","80","","0.0","","29","","62","","","","100.40","","","","-21","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 02:00","2025","12","05","02:00","","-9.2","","-12.0","","80","","0.0","","29","","67","","","","100.48","","","","-22","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 03:00","2025","12","05","03:00","","-9.8","","-12.5","","81","","0.0","","29","","67","","","","100.59","","","","-23","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 04:00","2025","12","05","04:00","","-10.0","","-12.3","","83","","0.0","","29","","67","","","","100.69","","","","-23","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 05:00","2025","12","05","05:00","","-10.6","","-13.7","","78","","0.0","","29","","68","","","","100.83","","","","-24","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 06:00","2025","12","05","06:00","","-9.8","","-11.5","","87","","0.0","","29","","67","","","","100.93","","","","-23","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 07:00","2025","12","05","07:00","","-10.2","","-11.8","","88","","0.0","","29","","71","","","","100.98","","","","-24","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 08:00","2025","12","05","08:00","","-9.5","","-10.9","","90","","0.0","","29","","66","","","","101.05","","","","-22","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 09:00","2025","12","05","09:00","","-9.6","","-11.3","","87","","0.0","","29","","65","","","","101.11","","","","-22","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 10:00","2025","12","05","10:00","","-8.6","","-9.9","","90","","0.0","","28","","62","","","","101.23","","","","-21","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 11:00","2025","12","05","11:00","","-8.9","","-10.9","","85","","0.0","","28","","60","","","","101.29","","","","-21","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 12:00","2025","12","05","12:00","","-8.0","","-11.1","","79","","0.0","","29","","59","","","","101.34","","","","-20","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 13:00","2025","12","05","13:00","","-7.3","","-11.1","","74","","0.0","","27","","57","","","","101.35","","","","-19","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 14:00","2025","12","05","14:00","","-6.4","","-10.8","","71","","0.0","","27","","58","","","","101.37","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 15:00","2025","12","05","15:00","","-6.5","","-12.1","","64","","0.0","","27","","54","","","","101.46","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 16:00","2025","12","05","16:00","","-6.4","","-11.3","","68","","0.0","","27","","54","","","","101.48","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 17:00","2025","12","05","17:00","","-6.6","","-11.3","","69","","0.0","","27","","49","","","","101.52","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 18:00","2025","12","05","18:00","","-6.7","","-11.9","","67","","0.0","","27","","46","","","","101.54","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 19:00","2025","12","05","19:00","","-6.9","","-11.8","","68","","0.0","","27","","46","","","","101.54","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 20:00","2025","12","05","20:00","","-7.4","","-11.8","","71","","0.0","","27","","44","","","","101.60","","","","-18","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 21:00","2025","12","05","21:00","","-7.4","","-12.4","","67","","0.0","","27","","49","","","","101.58","","","","-18","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 22:00","2025","12","05","22:00","","-7.2","","-12.3","","67","","0.0","","27","","42","","","","101.56","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-05 23:00","2025","12","05","23:00","","-6.9","","-13.4","","60","","0.0","","27","","48","","","","101.54","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 00:00","2025","12","06","00:00","","-7.0","","-12.1","","67","","0.0","","27","","46","","","","101.55","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 01:00","2025","12","06","01:00","","-6.8","","-12.0","","66","","0.0","","27","","42","","","","101.52","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 02:00","2025","12","06","02:00","","-6.4","","-12.0","","64","","0.0","","27","","41","","","","101.52","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 03:00","2025","12","06","03:00","","-6.4","","-11.6","","66","","0.0","","28","","32","","","","101.54","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 04:00","2025","12","06","04:00","","-7.0","","-11.3","","72","","0.2","","28","","24","","","","101.52","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 05:00","2025","12","06","05:00","","-6.7","","-10.2","","77","","0.0","","28","","20","","","","101.47","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 06:00","2025","12","06","06:00","","-6.8","","-12.1","","66","","0.0","","30","","18","","","","101.44","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 07:00","2025","12","06","07:00","","-6.9","","-12.2","","66","","0.0","","32","","11","","","","101.50","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 08:00","2025","12","06","08:00","","-6.8","","-11.8","","68","","0.0","","30","","7","","","","101.51","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 09:00","2025","12","06","09:00","","-7.8","","-12.2","","70","","0.0","","18","","9","","","","101.51","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 10:00","2025","12","06","10:00","","-5.9","","-11.5","","64","","0.0","","19","","8","","","","101.50","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 11:00","2025","12","06","11:00","","-5.3","","-11.1","","64","","0.0","","16","","6","","","","101.47","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 12:00","2025","12","06","12:00","","-5.1","","-11.6","","60","","0.0","","24","","8","","","","101.38","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 13:00","2025","12","06","13:00","","-4.9","","-10.9","","63","","0.0","","20","","6","","","","101.34","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 14:00","2025","12","06","14:00","","-4.2","","-10.9","","59","","0.0","","24","","4","","","","101.26","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 15:00","2025","12","06","15:00","","-4.4","","-11.1","","60","","0.0","","16","","5","","","","101.22","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 16:00","2025","12","06","16:00","","-5.0","","-10.7","","65","","0.0","","17","","5","","","","101.19","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 17:00","2025","12","06","17:00","","-5.3","","-9.7","","71","","0.0","","19","","4","","","","101.17","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 18:00","2025","12","06","18:00","","-4.8","","-8.7","","74","","0.0","","18","","5","","","","101.11","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 19:00","2025","12","06","19:00","","-4.1","","-7.9","","75","","0.0","","18","","8","","","","101.06","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 20:00","2025","12","06","20:00","","-3.2","","-6.4","","79","","0.0","","17","","9","","","","101.01","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 21:00","2025","12","06","21:00","","-2.6","","-4.8","","85","","0.0","","18","","13","","","","100.98","","","","-7","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 22:00","2025","12","06","22:00","","-2.1","","-3.7","","88","","0.0","","18","","10","","","","100.94","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-06 23:00","2025","12","06","23:00","","-1.5","","-2.5","","93","","0.0","","17","","9","","","","100.86","","","","-5","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 00:00","2025","12","07","00:00","","-1.2","","-1.9","","95","","0.6","","17","","14","","","","100.83","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 01:00","2025","12","07","01:00","","-1.2","","-1.9","","95","","0.0","","19","","13","","","","100.80","","","","-5","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 02:00","2025","12","07","02:00","","-0.5","","-1.2","","94","","0.0","","22","","19","","","","100.80","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 03:00","2025","12","07","03:00","","-0.3","","-1.4","","93","","0.0","","23","","23","","","","100.80","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 04:00","2025","12","07","04:00","","-0.3","","-1.3","","93","","0.2","","23","","24","","","","100.78","","","","-6","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 05:00","2025","12","07","05:00","","-0.8","","-2.5","","89","","0.0","","25","","32","","","","100.80","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 06:00","2025","12","07","06:00","","-1.1","","-2.8","","88","","0.0","","25","","34","","","","100.85","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 07:00","2025","12","07","07:00","","-1.3","","-3.4","","85","","0.0","","27","","31","","","","100.92","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-12-07 08:00","2025","12","07","08:00","","-1.6","","-3.7","","86","","0.0","","28","","36","","","","101.00","","","","-9","","NA"
