"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 08:00","2025","01","02","08:00","","3.6","","3.3","","98","","0.0","","15","","17","","","","98.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 09:00","2025","01","02","09:00","","3.4","","3.1","","98","","0.2","","16","","15","","","","98.48","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 10:00","2025","01","02","10:00","","3.6","","3.2","","97","","1.1","","15","","15","","","","98.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 11:00","2025","01","02","11:00","","3.0","","2.5","","97","","0.0","","15","","18","","","","98.44","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 12:00","2025","01","02","12:00","","3.7","","2.6","","93","","0.0","","18","","14","","","","98.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 13:00","2025","01","02","13:00","","3.6","","1.7","","87","","0.0","","20","","25","","","","98.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 14:00","2025","01","02","14:00","","3.4","","1.3","","86","","0.0","","20","","23","","","","98.35","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 15:00","2025","01","02","15:00","","3.1","","1.2","","87","","0.0","","20","","21","","","","98.41","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 16:00","2025","01","02","16:00","","2.3","","0.7","","89","","0.0","","21","","27","","","","98.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 17:00","2025","01","02","17:00","","2.1","","0.8","","91","","0.0","","20","","21","","","","98.52","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 18:00","2025","01","02","18:00","","1.7","","0.4","","90","","0.0","","21","","28","","","","98.55","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 19:00","2025","01","02","19:00","","1.1","","-0.4","","90","","0.2","","21","","35","","","","98.58","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 20:00","2025","01","02","20:00","","0.6","","-0.5","","92","","0.2","","21","","35","","","","98.62","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 21:00","2025","01","02","21:00","","0.5","","-0.7","","91","","0.0","","21","","35","","","","98.64","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 22:00","2025","01","02","22:00","","0.4","","-1.2","","89","","0.0","","22","","38","","","","98.66","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-02 23:00","2025","01","02","23:00","","0.0","","-1.6","","89","","0.2","","22","","50","","","","98.69","","","","-8","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 00:00","2025","01","03","00:00","","-0.4","","-2.1","","88","","0.0","","22","","51","","","","98.71","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 01:00","2025","01","03","01:00","","-0.5","","-3.2","","82","","0.3","","22","","50","","","","98.72","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 02:00","2025","01","03","02:00","","-0.6","","-3.9","","78","","0.0","","23","","54","","","","98.74","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 03:00","2025","01","03","03:00","","-1.0","","-4.6","","77","","0.0","","22","","53","","","","98.80","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 04:00","2025","01","03","04:00","","-1.3","","-5.1","","75","","0.0","","23","","53","","","","98.81","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 05:00","2025","01","03","05:00","","-1.5","","-5.1","","76","","0.0","","23","","50","","","","98.81","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 06:00","2025","01","03","06:00","","-1.9","","-4.8","","81","","0.0","","23","","49","","","","98.83","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 07:00","2025","01","03","07:00","","-1.9","","-4.6","","82","","0.0","","23","","48","","","","98.87","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 08:00","2025","01","03","08:00","","-2.1","","-5.9","","75","","0.0","","23","","45","","","","98.88","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 09:00","2025","01","03","09:00","","-2.1","","-5.8","","76","","0.0","","24","","46","","","","98.91","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 10:00","2025","01","03","10:00","","-2.2","","-6.2","","74","","0.0","","24","","46","","","","98.96","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 11:00","2025","01","03","11:00","","-2.7","","-6.5","","75","","0.0","","23","","48","","","","98.97","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 12:00","2025","01","03","12:00","","-2.5","","-6.4","","75","","0.0","","24","","46","","","","98.94","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 13:00","2025","01","03","13:00","","-2.8","","-7.3","","71","","0.0","","24","","43","","","","98.92","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 14:00","2025","01","03","14:00","","-2.7","","-7.6","","69","","0.0","","24","","46","","","","98.95","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 15:00","2025","01","03","15:00","","-2.8","","-7.7","","69","","0.0","","24","","45","","","","99.04","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 16:00","2025","01","03","16:00","","-3.0","","-8.1","","68","","0.0","","23","","46","","","","99.13","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 17:00","2025","01","03","17:00","","-3.3","","-8.0","","70","","0.0","","25","","45","","","","99.19","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 18:00","2025","01","03","18:00","","-3.3","","-8.3","","69","","0.0","","23","","44","","","","99.27","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 19:00","2025","01","03","19:00","","-3.6","","-9.1","","65","","0.0","","24","","45","","","","99.33","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 20:00","2025","01","03","20:00","","-3.8","","-8.9","","68","","0.0","","25","","46","","","","99.35","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 21:00","2025","01","03","21:00","","-4.3","","-10.0","","65","","0.0","","26","","52","","","","99.39","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 22:00","2025","01","03","22:00","","-4.3","","-9.4","","67","","0.0","","25","","47","","","","99.43","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-03 23:00","2025","01","03","23:00","","-4.2","","-9.7","","65","","0.0","","26","","43","","","","99.45","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 00:00","2025","01","04","00:00","","-4.7","","-10.3","","65","","0.0","","24","","49","","","","99.46","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 01:00","2025","01","04","01:00","","-4.7","","-10.6","","63","","0.0","","25","","47","","","","99.45","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 02:00","2025","01","04","02:00","","-4.8","","-10.6","","64","","0.0","","25","","47","","","","99.46","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 03:00","2025","01","04","03:00","","-5.2","","-10.9","","64","","0.0","","25","","41","","","","99.50","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 04:00","2025","01","04","04:00","","-5.2","","-9.9","","70","","0.0","","25","","41","","","","99.51","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 05:00","2025","01","04","05:00","","-5.9","","-10.3","","71","","0.0","","24","","39","","","","99.50","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 06:00","2025","01","04","06:00","","-6.1","","-11.0","","69","","0.0","","24","","39","","","","99.53","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 07:00","2025","01","04","07:00","","-6.4","","-11.3","","68","","0.0","","23","","35","","","","99.60","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 08:00","2025","01","04","08:00","","-6.8","","-11.3","","70","","0.0","","23","","37","","","","99.66","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 09:00","2025","01","04","09:00","","-6.9","","-11.7","","69","","0.0","","22","","37","","","","99.76","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 10:00","2025","01","04","10:00","","-6.9","","-11.0","","72","","0.0","","24","","38","","","","99.81","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 11:00","2025","01","04","11:00","","-6.8","","-11.2","","71","","0.0","","23","","36","","","","99.79","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 12:00","2025","01","04","12:00","","-6.8","","-11.7","","68","","0.0","","23","","34","","","","99.75","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 13:00","2025","01","04","13:00","","-6.7","","-11.3","","70","","0.0","","25","","31","","","","99.70","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 14:00","2025","01","04","14:00","","-6.4","","-11.6","","67","","0.0","","26","","28","","","","99.68","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 15:00","2025","01","04","15:00","","-6.6","","-11.6","","67","","0.0","","26","","25","","","","99.75","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 16:00","2025","01","04","16:00","","-6.4","","-10.7","","71","","0.0","","25","","16","","","","99.79","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 17:00","2025","01","04","17:00","","-6.2","","-11.6","","66","","0.0","","26","","25","","","","99.81","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 18:00","2025","01","04","18:00","","-6.1","","-10.1","","73","","0.0","","27","","22","","","","99.87","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 19:00","2025","01","04","19:00","","-6.0","","-11.5","","65","","0.0","","28","","23","","","","99.90","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 20:00","2025","01","04","20:00","","-5.9","","-10.2","","72","","0.0","","26","","27","","","","99.97","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 21:00","2025","01","04","21:00","","-6.8","","-10.3","","76","","0.0","","30","","29","","","","100.03","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 22:00","2025","01","04","22:00","","-6.9","","-11.2","","71","","0.0","","29","","31","","","","100.01","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-04 23:00","2025","01","04","23:00","","-7.6","","-12.2","","69","","0.0","","29","","33","","","","100.02","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 00:00","2025","01","05","00:00","","-7.8","","-12.1","","71","","0.0","","29","","32","","","","99.99","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 01:00","2025","01","05","01:00","","-8.1","","-13.0","","68","","0.0","","29","","31","","","","99.97","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 02:00","2025","01","05","02:00","","-8.3","","-12.5","","71","","0.0","","28","","30","","","","99.95","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 03:00","2025","01","05","03:00","","-8.3","","-11.9","","75","","0.0","","29","","31","","","","99.96","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 04:00","2025","01","05","04:00","","-8.4","","-12.0","","75","","0.0","","28","","28","","","","99.95","","","","-17","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 05:00","2025","01","05","05:00","","-8.2","","-11.8","","75","","0.0","","28","","25","","","","99.91","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 06:00","2025","01","05","06:00","","-7.8","","-10.9","","79","","0.0","","30","","26","","","","99.88","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 07:00","2025","01","05","07:00","","-7.5","","-10.4","","80","","0.0","","30","","27","","","","99.93","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 08:00","2025","01","05","08:00","","-6.7","","-8.3","","88","","0.2","","29","","28","","","","99.85","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 09:00","2025","01","05","09:00","","-6.6","","-8.7","","85","","0.0","","30","","38","","","","99.84","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 10:00","2025","01","05","10:00","","-6.0","","-7.5","","89","","0.0","","30","","41","","","","99.81","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 11:00","2025","01","05","11:00","","-5.6","","-7.5","","87","","0.0","","30","","48","","","","99.72","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 12:00","2025","01","05","12:00","","-4.8","","-6.7","","87","","0.0","","31","","51","","","","99.56","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 13:00","2025","01","05","13:00","","-4.7","","-6.9","","84","","0.0","","31","","52","","","","99.47","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 14:00","2025","01","05","14:00","","-5.0","","-7.4","","84","","0.0","","30","","55","","","","99.41","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 15:00","2025","01","05","15:00","","-5.1","","-6.5","","90","","0.0","","30","","53","","","","99.40","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 16:00","2025","01","05","16:00","","-5.0","","-6.2","","91","","0.4","","30","","59","","","","99.31","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 17:00","2025","01","05","17:00","","-4.7","","-6.0","","91","","0.2","","30","","63","","","","99.24","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 18:00","2025","01","05","18:00","","-4.5","","-6.6","","85","","0.3","","30","","59","","","","99.24","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 19:00","2025","01","05","19:00","","-4.8","","-6.1","","91","","0.3","","30","","63","","","","99.20","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 20:00","2025","01","05","20:00","","-4.7","","-5.9","","92","","0.3","","30","","64","","","","99.17","","","","-16","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 21:00","2025","01","05","21:00","","-4.5","","-5.7","","91","","0.5","","30","","62","","","","99.10","","","","-15","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 22:00","2025","01","05","22:00","","-3.9","","-5.5","","89","","0.2","","30","","61","","","","99.02","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-05 23:00","2025","01","05","23:00","","-3.4","","-5.0","","89","","0.0","","30","","62","","","","98.96","","","","-14","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 00:00","2025","01","06","00:00","","-3.0","","-4.8","","88","","0.0","","30","","62","","","","98.90","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 01:00","2025","01","06","01:00","","-2.8","","-4.6","","87","","0.3","","30","","62","","","","98.87","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 02:00","2025","01","06","02:00","","-2.9","","-4.6","","88","","0.0","","30","","60","","","","98.87","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 03:00","2025","01","06","03:00","","-2.5","","-4.0","","89","","0.0","","30","","59","","","","98.91","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 04:00","2025","01","06","04:00","","-2.7","","-4.7","","86","","0.0","","29","","60","","","","98.92","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 05:00","2025","01","06","05:00","","-2.7","","-4.7","","86","","0.0","","30","","60","","","","98.94","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 06:00","2025","01","06","06:00","","-2.7","","-5.0","","84","","0.0","","30","","61","","","","98.95","","","","-13","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 07:00","2025","01","06","07:00","","-2.6","","-4.6","","86","","0.0","","29","","60","","","","99.04","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 08:00","2025","01","06","08:00","","-2.1","","-4.8","","82","","0.0","","30","","61","","","","99.02","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 09:00","2025","01","06","09:00","","-2.2","","-5.0","","81","","0.0","","30","","62","","","","99.05","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 10:00","2025","01","06","10:00","","-2.2","","-4.8","","82","","0.0","","30","","60","","","","99.07","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 11:00","2025","01","06","11:00","","-2.3","","-4.6","","84","","0.0","","30","","57","","","","99.08","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 12:00","2025","01","06","12:00","","-2.2","","-5.1","","80","","0.0","","30","","57","","","","99.00","","","","-12","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 13:00","2025","01","06","13:00","","-1.9","","-4.8","","81","","0.0","","30","","53","","","","98.95","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 14:00","2025","01","06","14:00","","-1.7","","-4.7","","80","","0.0","","30","","52","","","","99.00","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 15:00","2025","01","06","15:00","","-1.5","","-4.8","","79","","0.0","","29","","49","","","","99.08","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 16:00","2025","01","06","16:00","","-1.4","","-4.7","","78","","0.0","","29","","49","","","","99.14","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 17:00","2025","01","06","17:00","","-1.3","","-4.7","","78","","0.0","","29","","43","","","","99.18","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 18:00","2025","01","06","18:00","","-1.5","","-4.8","","78","","0.0","","28","","43","","","","99.21","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 19:00","2025","01","06","19:00","","-1.8","","-4.6","","82","","0.0","","29","","42","","","","99.20","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 20:00","2025","01","06","20:00","","-2.4","","-5.2","","81","","0.0","","29","","46","","","","99.21","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 21:00","2025","01","06","21:00","","-2.3","","-5.0","","82","","0.0","","28","","37","","","","99.21","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 22:00","2025","01","06","22:00","","-2.6","","-5.0","","83","","0.0","","28","","33","","","","99.16","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-06 23:00","2025","01","06","23:00","","-3.1","","-4.0","","93","","0.2","","28","","33","","","","99.13","","","","-11","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 00:00","2025","01","07","00:00","","-3.1","","-4.0","","94","","0.0","","28","","28","","","","99.05","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 01:00","2025","01","07","01:00","","-3.0","","-3.9","","94","","0.0","","28","","26","","","","98.98","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 02:00","2025","01","07","02:00","","-3.0","","-3.8","","94","","0.0","","28","","23","","","","98.96","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 03:00","2025","01","07","03:00","","-2.7","","-3.5","","95","","0.2","","28","","22","","","","98.95","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 04:00","2025","01","07","04:00","","-2.7","","-3.4","","95","","0.0","","28","","23","","","","98.90","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 05:00","2025","01","07","05:00","","-2.6","","-3.3","","95","","0.0","","28","","27","","","","98.85","","","","-10","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 06:00","2025","01","07","06:00","","-2.5","","-3.2","","95","","0.0","","29","","27","","","","98.82","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 07:00","2025","01","07","07:00","","-2.2","","-2.9","","95","","0.2","","29","","27","","","","98.80","","","","-9","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-01-07 08:00","2025","01","07","08:00","","-2.0","","-2.5","","96","","0.2","","29","","27","","","","98.78","","","","-9","","NA"
