"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 15:00","2025","07","01","15:00","","26.4","","17.8","","59","","0.0","","18","","20","","","","100.62","","32","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 16:00","2025","07","01","16:00","","25.3","","17.8","","63","","0.0","","18","","18","","","","100.55","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 17:00","2025","07","01","17:00","","25.0","","17.9","","65","","0.0","","18","","15","","","","100.49","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 18:00","2025","07","01","18:00","","24.9","","18.5","","68","","0.0","","18","","17","","","","100.41","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 19:00","2025","07","01","19:00","","24.6","","18.6","","69","","0.0","","17","","15","","","","100.36","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 20:00","2025","07","01","20:00","","24.5","","18.4","","69","","0.0","","17","","13","","","","100.33","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 21:00","2025","07","01","21:00","","20.6","","18.0","","85","","0.4","","15","","8","","","","100.33","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 22:00","2025","07","01","22:00","","22.7","","20.4","","87","","0.0","","19","","22","","","","100.28","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-01 23:00","2025","07","01","23:00","","22.6","","20.3","","87","","0.0","","20","","22","","","","100.26","","30","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 00:00","2025","07","02","00:00","","18.8","","17.6","","93","","0.0","","23","","19","","","","100.23","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 01:00","2025","07","02","01:00","","18.2","","17.3","","95","","0.0","","22","","24","","","","100.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 02:00","2025","07","02","02:00","","18.4","","17.7","","96","","0.0","","22","","25","","","","100.15","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 03:00","2025","07","02","03:00","","18.7","","17.9","","95","","0.0","","21","","23","","","","100.10","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 04:00","2025","07","02","04:00","","18.6","","17.8","","95","","0.0","","22","","28","","","","100.09","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 05:00","2025","07","02","05:00","","18.6","","17.8","","95","","0.0","","22","","26","","","","100.12","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 06:00","2025","07","02","06:00","","18.4","","17.6","","95","","0.0","","22","","30","","","","100.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 07:00","2025","07","02","07:00","","18.5","","17.5","","94","","0.0","","22","","30","","","","100.24","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 08:00","2025","07","02","08:00","","19.0","","17.8","","92","","0.0","","21","","28","","","","100.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 09:00","2025","07","02","09:00","","20.1","","18.3","","89","","0.0","","22","","27","","","","100.25","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 10:00","2025","07","02","10:00","","20.6","","18.5","","88","","0.0","","21","","25","","","","100.29","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 11:00","2025","07","02","11:00","","21.3","","18.8","","85","","0.0","","21","","21","","","","100.31","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 12:00","2025","07","02","12:00","","22.4","","18.9","","80","","0.0","","21","","19","","","","100.31","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 13:00","2025","07","02","13:00","","24.3","","19.6","","75","","0.0","","22","","16","","","","100.27","","32","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 14:00","2025","07","02","14:00","","23.9","","19.0","","74","","0.0","","22","","18","","","","100.25","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 15:00","2025","07","02","15:00","","25.0","","18.1","","65","","0.0","","22","","22","","","","100.25","","31","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 16:00","2025","07","02","16:00","","23.9","","17.4","","67","","0.0","","22","","15","","","","100.25","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 17:00","2025","07","02","17:00","","24.8","","16.5","","60","","0.0","","21","","23","","","","100.22","","30","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 18:00","2025","07","02","18:00","","23.1","","16.5","","66","","0.0","","21","","23","","","","100.25","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 19:00","2025","07","02","19:00","","22.0","","16.5","","71","","0.0","","","","0","","","","100.32","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 20:00","2025","07","02","20:00","","22.6","","16.2","","67","","0.0","","12","","4","","","","100.36","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 21:00","2025","07","02","21:00","","20.2","","16.6","","80","","0.0","","13","","11","","","","100.42","","25","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 22:00","2025","07","02","22:00","","22.1","","16.7","","71","","0.0","","19","","15","","","","100.44","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-02 23:00","2025","07","02","23:00","","20.8","","18.5","","87","","0.0","","22","","16","","","","100.45","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 00:00","2025","07","03","00:00","","20.2","","18.3","","89","","0.0","","21","","22","","","","100.47","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 01:00","2025","07","03","01:00","","20.6","","18.3","","87","","0.0","","21","","28","","","","100.50","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 02:00","2025","07","03","02:00","","19.7","","17.9","","89","","0.0","","22","","25","","","","100.52","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 03:00","2025","07","03","03:00","","19.2","","17.6","","90","","0.0","","21","","22","","","","100.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 04:00","2025","07","03","04:00","","19.2","","16.9","","86","","0.0","","23","","16","","","","100.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 05:00","2025","07","03","05:00","","19.0","","16.7","","86","","0.0","","22","","17","","","","100.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 06:00","2025","07","03","06:00","","18.8","","17.0","","90","","0.0","","23","","16","","","","100.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 07:00","2025","07","03","07:00","","18.8","","17.2","","91","","0.0","","22","","17","","","","100.68","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 08:00","2025","07","03","08:00","","19.3","","16.4","","83","","0.0","","22","","11","","","","100.65","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 09:00","2025","07","03","09:00","","20.7","","18.0","","85","","0.0","","22","","11","","","","100.66","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 10:00","2025","07","03","10:00","","21.4","","17.8","","80","","0.0","","22","","10","","","","100.68","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 11:00","2025","07","03","11:00","","22.5","","17.3","","73","","0.0","","","","0","","","","100.66","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 12:00","2025","07","03","12:00","","22.7","","18.7","","78","","0.0","","11","","12","","","","100.62","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 13:00","2025","07","03","13:00","","22.5","","18.6","","78","","0.0","","11","","12","","","","100.55","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 14:00","2025","07","03","14:00","","22.4","","19.3","","82","","0.0","","12","","13","","","","100.48","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 15:00","2025","07","03","15:00","","21.7","","18.4","","81","","0.0","","9","","8","","","","100.49","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 16:00","2025","07","03","16:00","","22.3","","18.6","","80","","0.0","","10","","13","","","","100.49","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 17:00","2025","07","03","17:00","","21.3","","18.5","","84","","0.0","","10","","16","","","","100.42","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 18:00","2025","07","03","18:00","","20.0","","18.0","","88","","0.0","","11","","12","","","","100.41","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 19:00","2025","07","03","19:00","","18.7","","16.7","","88","","0.0","","33","","35","","","","100.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 20:00","2025","07","03","20:00","","17.6","","16.8","","95","","19.2","","35","","24","","","","100.66","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 21:00","2025","07","03","21:00","","17.4","","16.3","","93","","0.0","","34","","27","","","","100.61","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 22:00","2025","07","03","22:00","","17.4","","16.2","","93","","0.0","","3","","16","","","","100.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-03 23:00","2025","07","03","23:00","","17.1","","16.1","","93","","0.0","","5","","7","","","","100.62","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 00:00","2025","07","04","00:00","","17.7","","16.1","","90","","0.0","","7","","20","","","","100.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 01:00","2025","07","04","01:00","","17.9","","16.2","","90","","0.0","","12","","12","","","","100.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 02:00","2025","07","04","02:00","","17.1","","15.9","","93","","0.0","","19","","7","","","","100.58","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 03:00","2025","07","04","03:00","","17.4","","16.5","","94","","0.0","","25","","26","","","","100.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 04:00","2025","07","04","04:00","","17.4","","16.7","","96","","0.0","","20","","14","","","","100.59","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 05:00","2025","07","04","05:00","","17.6","","16.6","","94","","0.0","","21","","14","","","","100.60","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 06:00","2025","07","04","06:00","","17.7","","16.0","","90","","0.0","","21","","15","","","","100.61","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 07:00","2025","07","04","07:00","","17.6","","16.2","","91","","0.0","","23","","23","","","","100.65","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 08:00","2025","07","04","08:00","","17.3","","16.2","","93","","0.0","","25","","18","","","","100.63","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 09:00","2025","07","04","09:00","","17.3","","16.1","","92","","0.0","","25","","20","","","","100.67","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 10:00","2025","07","04","10:00","","18.0","","16.6","","92","","0.0","","24","","16","","","","100.75","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 11:00","2025","07","04","11:00","","18.6","","16.7","","89","","0.0","","25","","19","","","","100.76","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 12:00","2025","07","04","12:00","","19.2","","16.6","","85","","0.0","","26","","14","","","","100.77","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 13:00","2025","07","04","13:00","","19.4","","16.9","","85","","0.0","","23","","16","","","","100.79","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 14:00","2025","07","04","14:00","","20.8","","17.2","","80","","0.0","","22","","12","","","","100.80","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 15:00","2025","07","04","15:00","","20.9","","16.2","","75","","0.0","","22","","11","","","","100.83","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 16:00","2025","07","04","16:00","","22.4","","17.1","","72","","0.0","","22","","11","","","","100.84","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 17:00","2025","07","04","17:00","","21.6","","15.1","","67","","0.0","","21","","11","","","","100.84","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 18:00","2025","07","04","18:00","","20.2","","17.3","","83","","0.0","","15","","11","","","","100.89","","26","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 19:00","2025","07","04","19:00","","19.0","","16.4","","85","","0.0","","16","","8","","","","100.92","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 20:00","2025","07","04","20:00","","18.5","","15.7","","83","","0.0","","16","","9","","","","100.94","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 21:00","2025","07","04","21:00","","17.7","","16.3","","91","","0.0","","15","","7","","","","101.02","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 22:00","2025","07","04","22:00","","17.0","","15.8","","93","","0.0","","21","","3","","","","101.01","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-04 23:00","2025","07","04","23:00","","18.3","","15.6","","84","","0.0","","33","","8","","","","101.07","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 00:00","2025","07","05","00:00","","18.2","","15.2","","82","","0.0","","30","","12","","","","101.07","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 01:00","2025","07","05","01:00","","17.8","","14.9","","83","","0.0","","32","","14","","","","101.03","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 02:00","2025","07","05","02:00","","17.4","","15.0","","86","","0.0","","29","","17","","","","101.02","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 03:00","2025","07","05","03:00","","17.0","","15.1","","89","","0.0","","30","","25","","","","101.06","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 04:00","2025","07","05","04:00","","16.2","","15.5","","96","","0.0","","35","","24","","","","101.12","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 05:00","2025","07","05","05:00","","15.9","","15.3","","96","","0.0","","34","","15","","","","101.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 06:00","2025","07","05","06:00","","15.6","","14.7","","94","","0.0","","34","","22","","","","101.24","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 07:00","2025","07","05","07:00","","15.1","","14.5","","96","","0.0","","1","","18","","","","101.26","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 08:00","2025","07","05","08:00","","15.6","","14.6","","94","","0.0","","35","","17","","","","101.32","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 09:00","2025","07","05","09:00","","15.5","","14.9","","96","","1.2","","2","","18","","","","101.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 10:00","2025","07","05","10:00","","15.5","","14.2","","92","","0.2","","1","","18","","","","101.42","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 11:00","2025","07","05","11:00","","16.5","","13.7","","84","","0.0","","1","","19","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 12:00","2025","07","05","12:00","","16.8","","13.3","","80","","0.0","","1","","13","","","","101.51","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 13:00","2025","07","05","13:00","","17.8","","14.2","","79","","0.0","","29","","4","","","","101.50","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 14:00","2025","07","05","14:00","","18.5","","14.5","","77","","0.0","","25","","8","","","","101.49","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 15:00","2025","07","05","15:00","","18.7","","14.5","","77","","0.0","","24","","9","","","","101.45","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 16:00","2025","07","05","16:00","","19.3","","14.0","","71","","0.0","","27","","6","","","","101.43","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 17:00","2025","07","05","17:00","","19.5","","13.5","","68","","0.0","","25","","5","","","","101.38","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 18:00","2025","07","05","18:00","","18.5","","14.5","","78","","0.0","","12","","11","","","","101.36","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 19:00","2025","07","05","19:00","","17.5","","14.7","","84","","0.0","","11","","16","","","","101.32","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 20:00","2025","07","05","20:00","","17.0","","15.1","","88","","0.0","","13","","22","","","","101.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 21:00","2025","07","05","21:00","","17.2","","15.0","","87","","0.0","","12","","23","","","","101.31","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 22:00","2025","07","05","22:00","","17.3","","15.3","","88","","0.0","","13","","21","","","","101.30","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-05 23:00","2025","07","05","23:00","","17.4","","15.8","","90","","0.0","","13","","21","","","","101.24","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 00:00","2025","07","06","00:00","","17.5","","14.8","","84","","0.0","","15","","14","","","","101.18","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 01:00","2025","07","06","01:00","","17.0","","14.6","","85","","0.0","","15","","12","","","","101.10","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 02:00","2025","07","06","02:00","","18.9","","15.2","","79","","0.0","","21","","25","","","","101.05","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 03:00","2025","07","06","03:00","","18.5","","14.6","","78","","0.0","","21","","23","","","","101.02","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 04:00","2025","07","06","04:00","","18.6","","14.9","","79","","0.0","","22","","30","","","","101.01","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 05:00","2025","07","06","05:00","","18.6","","14.5","","77","","0.0","","21","","24","","","","100.98","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 06:00","2025","07","06","06:00","","19.4","","13.7","","70","","0.0","","20","","23","","","","100.98","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 07:00","2025","07","06","07:00","","18.5","","14.5","","78","","0.0","","20","","20","","","","100.96","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 08:00","2025","07","06","08:00","","18.9","","15.1","","79","","0.0","","20","","25","","","","100.94","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 09:00","2025","07","06","09:00","","18.3","","15.5","","84","","0.3","","20","","35","","","","100.86","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 10:00","2025","07","06","10:00","","18.7","","15.8","","83","","0.0","","20","","30","","","","100.83","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 11:00","2025","07","06","11:00","","21.8","","16.8","","73","","0.0","","21","","26","","","","100.78","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 12:00","2025","07","06","12:00","","22.2","","16.6","","71","","0.0","","22","","31","","","","100.72","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 13:00","2025","07","06","13:00","","22.6","","18.1","","75","","0.0","","22","","26","","","","100.69","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 14:00","2025","07","06","14:00","","21.4","","17.9","","80","","0.0","","22","","23","","","","100.68","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 15:00","2025","07","06","15:00","","21.4","","18.2","","82","","0.0","","22","","16","","","","100.64","","28","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 16:00","2025","07","06","16:00","","22.6","","18.6","","78","","0.0","","22","","22","","","","100.61","","29","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 17:00","2025","07","06","17:00","","20.9","","18.0","","84","","0.0","","23","","29","","","","100.62","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 18:00","2025","07","06","18:00","","20.7","","18.0","","84","","0.0","","23","","21","","","","100.66","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 19:00","2025","07","06","19:00","","19.9","","19.0","","95","","2.8","","25","","29","","","","100.73","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 20:00","2025","07","06","20:00","","19.9","","18.9","","94","","0.0","","21","","19","","","","100.74","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 21:00","2025","07","06","21:00","","20.4","","18.3","","87","","0.0","","27","","26","","","","100.87","","27","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 22:00","2025","07","06","22:00","","19.3","","18.0","","93","","0.0","","25","","19","","","","100.88","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-06 23:00","2025","07","06","23:00","","19.7","","18.2","","91","","0.0","","27","","25","","","","100.91","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 00:00","2025","07","07","00:00","","19.3","","17.8","","91","","0.0","","27","","19","","","","100.96","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 01:00","2025","07","07","01:00","","19.2","","17.5","","90","","0.0","","28","","21","","","","101.01","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 02:00","2025","07","07","02:00","","19.2","","17.3","","89","","0.0","","27","","20","","","","101.07","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 03:00","2025","07","07","03:00","","18.7","","17.2","","91","","0.0","","29","","18","","","","101.11","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 04:00","2025","07","07","04:00","","18.5","","16.5","","88","","0.0","","35","","20","","","","101.15","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 05:00","2025","07","07","05:00","","18.1","","13.0","","72","","0.0","","1","","26","","","","101.22","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 06:00","2025","07","07","06:00","","17.7","","12.1","","70","","0.0","","1","","28","","","","101.34","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 07:00","2025","07","07","07:00","","17.2","","12.3","","73","","0.0","","1","","25","","","","101.43","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 08:00","2025","07","07","08:00","","16.8","","12.2","","75","","0.0","","2","","22","","","","101.47","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 09:00","2025","07","07","09:00","","16.7","","12.1","","74","","0.0","","1","","19","","","","101.53","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 10:00","2025","07","07","10:00","","16.8","","12.5","","76","","0.0","","2","","19","","","","101.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 11:00","2025","07","07","11:00","","17.2","","13.0","","76","","0.0","","4","","17","","","","101.57","","","","","","NA"
"-64.00","47.06","NORTH CAPE","8300516","2025-07-07 12:00","2025","07","07","12:00","","17.5","","13.5","","77","","0.0","","4","","13","","","","101.60","","","","","","NA"
